"Financial
Assets",Fair value as at,Column,Column,Column,Column
,"31 December 2020
KShs. Million","31 December 2019
KShs. Million ’000","Fair value
hierarchy","Valuation
technique (s)
and key inputs","Significant
unobservable
inputs"
,"5,143",,,,
,"94,284",,,,
,"3,396",,,,
,"99,427",,,,
