Column,Column,latoT,000‘shSK,"769,453,36","268,848,61","604,409","876,07",-,")008,771(","641,646,71",")554,869,5(",")744,542(","643,648",")655,763,5(","755,336,57"
denfieD,tfieneB,evreseR,000‘shSK,"004,464,1",-,,,-,")008,771(",")008,771(",-,-,-,-,"006,682,1"
,deniateR,sgninraE,000‘shSK,"867,895,63","268,848,61",,,")186,398(",-,"181,559,51",")554,869,5(",")744,542(",-,")209,312,6(","740,043,64"
elbaliavA,-elas-rof-,evreseR,000‘shSK,")693,361(",-,,"876,07",,-,"876,07",-,-,-,-,")817,29("
,noitalsnarT,evreseR,000‘shSK,")884,032,1(",-,"604,409",,,-,"604,409",-,-,-,-,")280,623("
yrotutatS,"ksiR
tiderC",evreseR,000‘shSK,"552,173,4",-,,,"186,398",-,"186,398",-,-,-,-,"639,462,5"
,erahS,muimerP,000‘shSK,"002,033,91",-,,,-,-,-,-,-,"163,508","163,508","165,531,02"
,erahS,latipaC,000‘shSK,"822,489,2",-,,,-,-,-,-,-,"589,04","589,04","312,520,3"
,,,etoN,,,,,,,,,,,,
