Group,Column,Company,Column
2019,2018,2019,2018
KShs.’ million,"KShs.’ million
8,550
921
-
-
-
(2)",KShs.’ million,
"9,379",,-,
"2,669",,10,
"4,320",,-,
(184),,-,
"1,323",,-,
(101),,,
"17,406","9,469",10,
,"5,179
-
-
1,288
(1)",,
"6,376",,-,
"3,158",,-,
(89),,-,
"1,938",,-,
(314),,,
"11,069","6,466",,
,"3,003",,
"6,337",,10,
