"2015
KShs‘000"
"68,219,267"
"20,286,903"
"805,790"
"38,298,050"
"891,837"
"10,165,813"
"345,968,686"
"57,844,737"
"161,406"
"9,027,924"
"1,427,857"
"136,578"
"980,000"
"3,879,306"
"558,094,154"
"23,138,193"
"424,390,833"
"1,527,209"
"7,240,179"
"100,043"
"314,180"
"20,129,910"
"476,840,547"
"3,025,213"
"20,135,561"
"8,947,452"
"(7,084,795)"
"56,230,176"
"81,253,607"
"558,094,154"
