"13,284,166"
"38,591,215"
"3,765,417"
-
"457,066"
"18,360,658"
"79,343,099"
"5,307,849"
"4,422,669"
"502,521"
"1,237,733"
"4,828,556"
"183,543"
"4,427,072"
"174,711,564"
"40,800,470"
"109,844,869"
"3,413,476"
"594,646"
-
"154,653,461"
"2,217,778"
"15,622,547"
"2,217,778"
"20,058,103"
"174,711,564"
