-,"15,153","283,947",-,-,"299,100"
"262,531","243,159",-,"89,315",249,"595,254"
-,-,-,-,"93,456","93,456"
"262,531","258,312","283,947","89,315","93,705","987,810"
"380,297","340,532","11,144","34,756",495,"767,224"
-,-,"37,032",-,-,"37,032"
-,-,"19,668",-,"21,461","41,129"
-,-,-,-,"142,424","142,424"
"380,297","340,532","67,845","34,756","164,380","987,810"
