"2013
Kshs.‘000","2012
Kshs.‘000","2013
Kshs.‘000","2012
Kshs.‘000"
"32,407,572
2,825,620
1,254,356","12,979,160
2,219,746
5,095,863","30,927,283
2,130,000
-","10,725,247
1,346,269
-"
"36,487,548","20,294,769","12,071,516","12,071,516"
"1,134,934
1,072,550
7,081,124
9,096,466","1,189,882
4,312,260
9,647,653
15,823,122","500,000
-
-
-","684,232
3,750,000
8,500,000
-"
"18,385,074","30,972,917","500,000","12,934,232"
"-
273,257
1,100,000
3,150,307
13,313,607
11,311,537","2,741,811
6,468,640
1,768,833
1,998,284
10,927,879
15,572,800","-
273,257
1,100,000
2,743,400
12,576,000
11,311,537","2,741,811
6,370,000
1,550,000
1,536,600
10,390,000
15,572,800"
"29,148,708","39,478,247","28,004,194","38,161,211"
"47,533,782","70,451,164","28,504,194","51,095,443"
"1,134,934
1,345,807
20,427,897
13,313,607
11,311,537","3,931,693
10,780,900
29,237,892
10,927,879
15,572,800","500,000
273,257
3,843,400
12,576,000
11,311,537","3,426,043
10,120,000
11,586,600
10,390,000
15,572,800"
"47,533,782","70,451,164","28,504,194","51,095,443"
