Group,Column,Company,Column
"2021
KShs million","2020
KShs million","2021
KShs million","2020
KShs million"
"18,897","17,406",10,10
"1,054","1,281",-,-
"3,087",-,,
-,(2),-,-
409,168,-,-
28,44,-,-
"23,475","18,897",10,10
"13,398","11,069",3,1
819,-,,
89,(3),-,-
"2,143","2,310",2,2
15,22,-,-
"16,465","13,398",5,3
"7,010","5,499",5,7
