Column,2014,2013
Note,KShs’000,KShs’000
,"40,883,248","36,089,074"
,"(9,697,802)","(7,088,483)"
,"31,185,446","29,000,591"
,"8,503,864","7,181,783"
,"(785,106)","(553,565)"
,"7,718,758","6,628,218"
,"2,192,237","1,684,575"
,"704,105","12,009"
,"3,033,051","882,512"
,"44,833,597","38,207,905"
,"(1,256,039)","(247,237)"
,"(11,232,635)","(11,077,167)"
,"(1,673,479)","(1,833,873)"
,"(8,309,689)","(7,303,437)"
,"22,361,755","17,746,191"
,"(6,482,777)","(5,319,517)"
,"15,878,978","12,426,674"
,"15,878,978","12,426,674"
,5.30,4.18
