2010
KShs’000
"16,162,740"
"5,178,712"
"99,810"
"21,441,262"
"2,802,736"
"140,145"
"2,942,881"
"18,498,381"
"1,150,880"
"206,778"
"1,357,658"
"1,518,063"
"1,185"
"1,519,248"
