2020,2021,Y-O-Y,2020,2021,Y-O-Y
,,Change,,,Change
44.7,53.2,19%,33.4,37.0,11%
43.6,45.0,3%,11.8,8.4,(29%)
210.8,276.3,31%,142.5,187.6,32%
595.3,675.5,13%,492.5,529.3,7%
25.6,28.9,13%,14.5,13.7,(6%)
67.4,60.8,(10%),63.6,50.4,(21%)
987.8,"1,139.7",15%,758.3,826.4,9%
767.2,837.1,9%,588.6,624.5,6%
19.7,47.8,143%,2.4,9.8,308%
37.0,37.6,1%,34.7,33.6,(3%)
21.5,45.5,112%,21.3,34.7,63%
845.4,968.0,15%,647.0,702.6,9%
142.4,171.7,21%,111.3,123.8,11%
987.8,"1,139.7",15%,758.3,826.4,9%
