2010
KShs’000
"42,425,481"
"923,819"
"4,202,150"
"899,073"
"48,450,523"
"95,559,214"
"2,717,304"
"11,402,115"
"5,059,525"
"114,738,158"
"163,188,681"
"137,984,695"
"3,641,123"
"15,604,265"
"5,958,598"
"163,188,681"
