"11,285","2,103","13,388"
-,-,-
591,65,656
134,(12),122
915,7,922
37,3,40
"(8,305)",(855),"(9,160)"
(1),-,(1)
1,(45),(44)
(866),45,(821)
"(1,816)",(905),"(2,721)"
"1,975",406,"2,381"
"(1,811)",(440),"(2,251)"
164,(34),130
