"2012
KShs’000","2011
KShs’000","2012
KShs’000","2011
KShs’000"
"379,259
159,981
214,858
7,557,388","824,151
3,736,431
859,511
5,730,895","379,259
24,737
170,846
6,898,483","824,151
3,719,141
737,738
5,155,987"
"8,311,486","11,150,988","7,473,325","10,437,017"
"4,595,942
258,662
(1,422,702)
(3,057,063)","4,217,049
1,249,091
(870,198)
-","4,456,879
96,576
(1,300,809)
(3,057,063)","4,201,417
896,871
(641,409)
-"
"374,839","4,595,942","195,583","4,456,879"
"463,437","676,923","427,182","640,003"
"38,916,979
246,902
208,069
910,754","36,850,507
1,607,262
449,362
253,154","38,916,979
224,139
205,040
696,211","36,314,209
1,601,587
440,743
110,186"
"40,282,704","39,160,285","40,042,369","38,466,725"
"2,056,624
612,781
(431,330)
(1,783,104)","1,725,758
1,872,858
(1,541,992)
-","2,042,330
436,037
(266,084)
(1,783,104)","1,707,427
1,704,173
(1,369,270)
-"
"454,971","2,056,624","429,179","2,042,330"
"11,083","145,644","10,325","143,961"
