"44,001","402,217","44,001","402,217"
"1,764,159","1,673,725","1,749,747","1,648,093"
"160,000","129,799","158,693","113,363"
"3,988,943","3,042,668","3,956,355","2,826,230"
"5,957,103","5,248,409","5,908,796","4,989,903"
"1,803,524","1,583,882","1,761,456","1,553,880"
"949,398","829,902","915,465","783,659"
"(828,763)","(610,260)","(768,481)","576,083)"
"1,924,159","1,803,524","1,908,440","1,761,456"
"767,794","719,657","658,454","607,741"
"21,851,853","19,300,684","21,851,853","19,300,684"
"1,111,840","932,040","1,066,162","887,220"
"395,472","257,242","382,794","246,219"
"93,708","84,110","78,308","69,321"
"23,452,873","20,574,076","23,379,117","20,503,444"
"1,189,282","864,438","1,133,439","766,481"
"2,237,613","1,979,799","2,136,220","1,949,754"
"(1,919,583)","(1,654,955)","(1,820,703)","(1,582,796)"
"1,507,312","1,189,282","1,448,956","1,133,439"
