"2015
KShs’000",Column,"2015
KShs’000"
"26,537,573",,"23,444,616"
"1,911,819",,"1,180,946"
"2,532",,"2,497"
"521,097",,"484,598"
"(39,294,522)",,"(33,708,528)"
"( 1,112)",,"( 553,120)"
"( 237,000)",,"( 237,000)"
-,,-
-,,-
"( 45,839)",,"( 45,699)"
,"(10,285,085)
( 7,319,256)
2,057,646
(10,342,552)
(56,010,424)
-
1,378,610
7,644,642
71,612,697
2,983,064",
"(10,605,452)",,"(9,431,690)"
"( 5,010,601)",,"( 3,533,645)"
"( 2,581,637)",,"( 253,832)"
"( 179,832)",,"( 6,484,850)"
"(62,236,481)",,"(63,256,274)"
-,,"( 1,957,419)"
"( 1,216,603)",,"( 2,716,081)"
"8,842,574",,"6,026,115"
"47,118,947",,"70,951,734"
"( 1,503,098)",,"542,292"
,"1,719,342
47,478,416
103
(11,527,020)
( 6,468,265)",
"(27,372,183)",,"(10,113,650)"
"56,442,500",,"48,771,764"
"1,112",,"553,120"
"(17,147,978)
(7,497,131)",,"(15,063,236)
(7,000,896)"
"4,426,320","31,202,576","17,147,102"
