12 months to 31 Dec 2022,Column,Column,Column
Stress VaR KShs million,Average,High,Low
Interest rate risk,"1,222","1,327","1,147"
Foreign exchange risk,34,149,5
Total VaR,"1,225","1,326","1,166"
12 months to 31 Dec 2021,,,
KShs million,Average,High,Low
Interest rate risk,"1,297","1,583","1,133"
Foreign exchange risk,8,21,0
Total VaR,"1,296","1,583","1,132"
