Group,Column,Company,Column
"2021
KShs million","2020
KShs million","2021
KShs million","2020
KShs million"
"1,157",992,-,-
"1,957","1,743",35,49
"1,463","1,590",15,11
"2,001","2,000",14,15
743,814,2,5
"3,551","3,711",326,412
"3,259","2,052",-,1
"2,821","3,028",102,937
"16,952","15,930",494,"1,432"
