"2013
Kshs.‘000","2012
Kshs.‘000","2013
Kshs.‘000","2012
Kshs.‘000"
"6,520,863
(738,486)
-","6,296,080
(1,268,179)
(23,289)","6,040,597
(721,080)
-","5,993,747
(1,304,406)
(23,289)"
"5,782,377","5,004,612","5,319,517","4,666,052"
"20,123,759","17,208,143","17,746,191","15,755,891"
"5,843,664
103,206
-
(164,493)","5,041,385
283,205
(23,289)
(296,689)","5,323,858
168,569
-
(172,910)","4,726,767
209,846
(23,289)
(247,272)"
"5,782,377","5,004,612","5,319,517","4,666,052"
"(1,802,488)
8,883,994
(6,520,863)
-","(98,815)
4,597,464
(6,296,080)
(5,057)","(1,713,284)
8,433,099
(6,040,597)
-","9,418
4,271,045
(5,993,747)
-"
"560,643","(1,802,488)","679,218","(1,713,284)"
"740,020
(179,377)","10,598
(1,813,086)","679,218
-","-
(1,713,284)"
"560,643","(1,802,488)","679,218","(1,713,284)"
