Column,2014,2013
Note,KShs‘000,KShs‘000
,"23,557,934","5,205,833"
,"56,521","84,879"
,"(471,429)","(807,330)"
,"(2,283,265)","(1,742,986)"
,"904,406","(736,114)"
,"(1,793,767)","(3,201,551)"
,"846,346","422,520"
,"4,574,247","(1,213,795)"
,"(5,968,455)","(5,643,646)"
,"(547,862)","(6,434,921)"
,"21,216,305","( 4,430,639)"
,"35,390,277","39,820,916"
,"56,606,582","35,390,277"
