"4,218,587","2,801,828","2,307,517","2,499,046"
"7,259,747","6,781,595","7,007,462","6,659,835"
"3,161,247","771,791","2,857,896","479,238"
"14,639,581","10,355,214","12,172,875","9,638,119"
"(8,189,513)","(7,682,480)","(7,593,959)","(7,262,481)"
"6,450,068","2,672,734","4,578,916","2,375,638"
"97,749,533","64,184,430","76,753,485","51,967,187"
"17,836,310","28,116,630","16,490,045","26,312,359"
"115,585,843","92,301,060","93,243,530","78,279,546"
"(1,568,860)","(1,451,689)","(1,264,858)","(1,312,085)"
"114,016,983","90,849,371","91,978,672","76,967,461"
"120,467,051","93,522,105","96,557,588","79,343,099"
