KEY BANK STATUTORY RATIOS,Column,Column,Column,Column,Column
,KKCCBB BBAANNKK,"CBK
MMiinn.",MMaarr--1100,DDeecc--1100,MMaarr--1111
,CCooree ccaappittaal //Toottaal ddeeppoossitt liaabbilittieess,88.00%%,1111.66%%,2211.66%%,2200.00%%
,Core capital /Total risk weighted assets,8.0%,14.1%,23.1%,21.4%
,Total capital /Total risk weighted assets,12.0%,14.2%,23.2%,21.4%
"LLiiquiiddiitty rattiio
20.0% 39.3% 30.7% 32.8%",LLiiquiiddiitty rattiio,20.0%,39.3%,30.7%,32.8%
