Column,2014,2013
Note,KShs’000,KShs’000
,"47,475,715","41,613,399"
,"(11,527,020)","(8,629,113)"
,"35,948,695","32,984,286"
,"12,739,217","10,500,837"
,"(796,416)","(568,089)"
,"11,942,801","9,932,748"
,"4,149,902","3,942,186"
,103,"12,009"
,"3,142,260","991,249"
,"55,183,761","47,862,478"
,"(3,088,593)","(995,643)"
,"(13,993,445)","(13,469,900)"
,"(2,387,942)","(2,679,320)"
,"(11,926,352)","(10,593,856)"
,"23,787,429","20,123,759"
,"(6,938,567)","(5,782,377)"
,"16,848,862","14,341,382"
,"16,848,862","14,341,382"
,5.63,4.82
