"779,056,6","981,956,503","758,335,1","746,917,7"
-,-,"758,335,1",-
-,-,-,-
-,"485,145,01",-,"928,402,6"
-,"744,093,31",-,"818,415,1"
"770,359,2","453,960,93",-,-
"009,796,3","408,756,242",-,-
%3.8,%6.4,-,%3.2
