"2015
KShs’000"
"48,771,764"
"(15,063,236)"
"33,708,528"
"8,862,340"
"(1,073,383)"
"7,788,957"
"2,202,692"
"(58,567)"
"553,120"
"1,886,044"
"46,080,774"
"(655,671)"
"45,425,103"
"(12,107,360)"
"(1,668,041)"
"(8,205,086)"
"23,444,616"
"(6,945,209)"
"16,499,407"
"16,499,407"
5.45
"6,050"
