"2013
Kshs.‘000","2012
Kshs.‘000","2013
Kshs.‘000","2012
Kshs.‘000"
"236,610,005
(6,518,740)
(2,369,484)","220,549,569
(6,835,904)
(2,049,439)","205,459,820
(4,970,039)
(2,119,712)","194,666,631
(5,816,635)
(1,827,332)"
"227,721,781","211,664,226","198,370,069","187,022,664"
"6,835,904
2,585,930
(1,910,332)
(992,762)","6,466,159
3,232,752
(1,658,607)
(1,204,400)","5,816,636
1,490,467
(1,535,609)
(801,455)","5,724,058
2,558,470
(1,509,475)
(956,418)"
"6,518,740","6,835,904","4,970,039","5,816,635"
"2,049,439
320,045","1,525,549
523,890","1,827,332
292,380","1,265,617
561,715"
"2,369,484","2,049,439","2,119,712","1,827,332"
"12,562,345
18,812,636
44,440,079
88,303,877
72,491,069","53,771,370
4,849,896
12,706,910
63,164,130
86,057,263","10,446,348
17,577,802
39,975,570
72,558,301
64,901,799","49,054,220
3,469,730
9,566,384
48,792,599
83,783,698"
"236,610,006","220,549,569","205,459,820","194,666,631"
"227,784,132
8,825,873","210,923,050
9,626,519","196,633,947
8,825,873","186,816,701
7,849,930"
"236,610,005","220,549,569","205,459,820","194,666,631"
