"17,239,280"
"42,175,191"
"3,765,417"
"123,966"
"457,066"
"20,940,910"
"93,522,105"
"5,114,593"
"661,485"
"1,237,733"
"5,787,978"
"185,862"
"191,211,586"
"38,506,010"
"126,691,068"
"4,185,801"
"741,755"
-
"170,124,634"
"2,217,778"
"16,651,396"
"2,217,778"
"21,086,952"
"191,211,586"
