KCB BANK KENYA,Column,NATIONAL BANK OF KENYA,Column,KCB GROUP PLC COMPANY,Column,KCB GROUP PLC CONSOLIDATED
"31-Mar-24
Kshs 000
Un-audited","31-Dec-23 31-Mar-23
Kshs 000 Kshs 000
Audited Un-audited
12,004,831 7,012,428
37,025,707 28,587,984
- -
141,142,941 126,338,375
- -
160,391,132 77,326,775
1,962,601 2,126,118
- 2,252,893
222,625,002 7,198,603
- -
740,241,723 654,659,988
8,151,025 7,624,757
590,558 446,875
- -
- -
12,600,607 12,600,607
11,388,392 10,937,588
114,532 116,403
3,155,620 3,129,802
29,773,610 21,093,450
- -
44,201,546 34,091,236","31-Mar-24
Kshs 000
Un-audited","31-Dec-23 31-Mar-23
Kshs 000 Kshs 000
Audited Un-audited
2,093,761 1,355,093
6,115,301 5,890,587
- -
23,798,376 24,382,348
295,081 303,831
22,212,977 22,827,274
- -
6,095,778 1,650,663
2,457,670 4,937,748
275,374 -
79,483,476 74,668,415
29,692 28,406
989,304 727,492
5,000 24,963
- -
- -
1,890,183 2,023,957
- -
995,902 431,274
6,786,926 4,595,976
- -
7,581,563 7,725,036","31-Mar-24
Kshs 000
Un-audited","31-Dec-23 31-Mar-23
Kshs 000 Kshs 000
Audited Un-audited
- -
- -
- -
- -
- -
- -
- -
926,902 622,880
- -
113,188 90,291
- -
5,969,547 1,312,658
- -
114,280,238 114,270,238
- -
- -
840,667 824,217
- -
1,491 3,039
77,956 109,865
- -
88,959 88,257","31-Mar-24
Kshs 000
Un-audited"
"8,477,716",,"1,188,646",,-,,"33,631,297"
"41,177,966",,"4,308,112",,-,,"45,486,078"
-,,-,,-,,-
"141,913,697",,"22,368,159",,-,,"164,767,350"
-,,"303,928",,-,,"25,359,088"
"162,976,441",,"23,221,547",,-,,"187,128,296"
"2,024,175",,-,,-,,"15,785,557"
"5,603,872",,"4,356,609",,"1,175,065",,"8,972,002"
"148,976,787",,"1,106,684",,-,,"327,369,136"
-,,"267,867",,"113,188",,-
"698,236,955",,"81,867,746",,-,,"1,017,419,109"
"9,628,304",,"192,714",,"944,483",,-
"590,558",,"888,910",,-,,"1,479,468"
-,,"5,000",,"114,280,238",,-
-,,-,,-,,-
"12,600,607",,-,,-,,"17,985,406"
"11,002,744",,"1,780,947",,"866,007",,"24,139,568"
"113,908",,-,,-,,"119,153"
"3,153,559",,"1,292,143",,979,,"16,429,333"
"28,481,309",,"6,737,478",,"77,956",,"37,084,425"
"-
52,879,872",,"-
7,064,296",,"-
35,837",,"-
73,040,552"
"1,327,838,470","1,425,369,827 995,543,882","156,950,786","161,106,364 151,573,063","117,493,753","122,298,948 117,321,445","1,996,195,818"
,"44,054,813 20,966,128
1,116,875,397 728,530,697
2,841,913 12,953,768
9,571,500 10,075,378
- -
75,277,742 58,125,397
1,072,354 -
1,265,190 1,418,775
- 3,213,463
- -
601,000 585,000
35,092,114 35,065,774",,"10,022,068 13,951,314
118,307,630 99,786,755
1,437,359 5,780,801
3,721,647 9,289,831
- -
5,509,747 4,643,551
103,494 122,223
- 92,397
- -
- -
- -
11,431,352 2,868,298",,"- -
- -
- -
- -
- -
- -
11,170,103 3,975,000
- -
- -
- -
- -
625,186 508,988",
"55,155,966",,"18,766,735",,-,,"73,095,080"
"997,078,186",,"105,443,195",,-,,"1,501,007,203"
"10,378,822",,"5,623,098",,-,,"15,551,679"
"6,184,931",,"944,522",,-,,"21,023,857"
-,,-,,-,,-
"64,882,049",,"4,605,349",,-,,"76,093,644"
"2,131,625",,"121,615",,"6,690,378",,-
"3,265,060",,-,,-,,"5,722,851"
-,,-,,-,,-
-,,-,,-,,"2,831,235"
"601,000
37,018,978",,"-
10,282,497",,"-
521,056",,"601,000
61,696,378"
"1,176,696,617","1,286,652,023 870,934,380","145,787,011","150,533,297 136,535,170","7,211,434","11,795,289 4,483,988","1,757,622,927"
,"53,986,100 53,986,100
- -
- -
77,018,593 52,348,784
17,609,858 23,318,826
(9,896,747) (5,044,208)
- -
- -",,"12,683,038 12,683,038
3,141,319 3,141,319
- -
(6,939,156) (4,433,806)
3,647,302 4,584,996
(1,959,436) (937,654)
- -
- -",,"3,213,463 3,213,463
27,690,149 27,690,149
- -
79,600,047 75,506,919
- -
- -
- 6,426,926
- -",
"53,986,100",,"12,683,038",,"3,213,463",,"3,213,463"
-,,"3,141,319",,"27,690,149",,"27,690,149"
-,,-,,-,,-
"97,198,486",,"(5,904,116)",,"79,378,707",,"220,599,605"
"8,599,833",,"3,056,479",,-,,"7,139,215"
"(8,642,566)
-",,"(1,812,945)
-",,"-
-",,"(27,187,553)
-"
-,,-,,-,,-
"151,141,853","138,717,804 124,609,502","11,163,775","10,573,067 15,037,893","110,282,319","110,503,659 112,837,457","231,454,879"
-,- -,-,- -,-,- -,"7,118,012"
"1,327,838,470","1,425,369,827 995,543,882","156,950,786","161,106,364 151,573,063","117,493,753","122,298,948 117,321,445","1,996,195,818"
,"74,671,015 15,564,523
32,498,604 6,292,972
2,629,985 10,839
- -",,"7,590,011 1,708,699
5,642,888 1,386,535
125,673 7,182
35,501 8,749",,"- -
- -
33,709 7,324
218,051 -",
"22,195,431",,"2,352,783",,-,,"33,634,690"
"10,667,203",,"1,471,620",,-,,"13,322,430"
"1,266,489",,"35,105",,"10,707",,"2,129,776"
-,,"8,846",,"75,499",,-
"34,129,123","109,799,604 21,868,334","3,868,354","13,394,073 3,111,165","86,206","251,760 7,324","49,086,896"
,"32,241,049 5,755,304
12,492,319 2,192,142
291,444 76,474",,"3,912,421 833,018
1,186,173 363,456
391,432 48,155",,"- -
- -
218,051 -",
"10,424,954",,"1,090,499",,-,,"13,077,168"
"3,133,340",,"295,545",,"73,037",,"4,848,031"
"64,227",,"100,806",,-,,"97,058"
"13,622,521","45,024,812 8,023,920","1,486,850","5,490,026 1,244,629","73,037","218,051 -","18,022,257"
"20,506,602","64,774,792 13,844,414","2,381,504","7,904,047 1,866,536","13,169","33,709 7,324","31,064,639"
,"10,072,187 2,726,701
11,644,226 2,718,609
7,276,984 1,919,861
- -
4,332,503 1,143,429",,"302,143 86,140
1,366,559 286,576
952,087 259,354
51,144 51,144
596,877 172,993",,"- -
- -
31,446 11,122
1,091,168 -
1,328,965 347,419",
"2,120,661",,"90,694",,-,,"2,813,468"
"3,327,555",,"439,200",,-,,"7,220,827"
"4,006,299",,"378,538",,"(168,141)",,"4,795,028"
-,,-,,-,,-
"789,350",,"(21,784)",,"251,474",,"2,593,871"
"10,243,865","33,325,900 8,508,600","886,648","3,268,810 856,207","83,333","2,451,579 358,541","17,423,194"
"30,750,467","98,100,692 22,353,014","3,268,152","11,172,857 2,722,743","96,502","2,485,288 365,865","48,487,833"
,"25,063,168 3,319,686
19,851,859 5,126,629
488,337 145,992
236,405 87,385
2,364,178 529,009
1,672,743 379,975
15,171,823 3,551,461",,"3,057,378 407,394
5,272,805 1,303,881
25,998 7,680
190,589 45,063
534,061 138,332
162,032 50,273
6,207,380 647,433",,"- -
613,127 266,776
348,150 11,850
- -
17,913 4,383
2,054 506
702,207 193,710",
"4,710,108",,"548,445",,-,,"6,318,369"
"5,484,271",,"1,243,569",,"84,572",,"9,651,025"
"48,026",,"5,854",,"84,914",,"282,829"
"49,569",,"44,344",,-,,"174,174"
"629,370",,"144,289",,"4,591",,"1,954,345"
"433,906",,"34,662",,512,,"542,971"
"4,775,691",,"806,406",,"140,790",,"8,406,457"
"16,130,941","64,848,513 13,140,137","2,827,569
440,583","15,450,243 2,600,056
122,687","315,379
(218,877)","1,683,451 477,225
801,837 (111,360)","27,330,170"
"14,619,526
-","33,252,179 9,212,877
- -","-
440,583","(4,277,386)
- -",-,- -,"21,157,663
-"
"14,619,526
(2,003,141)","33,252,179 9,212,877
(15,493,212) (3,726,665)
7,651,047 962,967","(9,700)","(4,277,386) 122,687
(924,045) (128,030)
1,859,518 106,475","(218,877)
-","801,837 (111,360)
(1,625) -
(31,909) -","21,157,663
(3,369,519)"
"(1,447,073)",,"13,333",,-,,"(1,303,498)"
