"2012
KSh’000
18,622,678
177,882
145,118
71,012","2011
KSh’000
16,442,852
177,327
101,528
71,012
16,792,719
1,420,153
1,853,873
38,216
1,794
105,135
225,339
111,794
3,756,304
20,549,023
495,275
302,027
1,398,911
(25,365)
3,827,809
5,998,657
103,869
6,102,526
8,128,602
1,864,392
367
9,993,361
2,496,821
340
1,905,031
14,382
3,479
33,083
4,453,136
20,549,023"
"19,016,690",
"3,315,623
1,929,319
31,697
55,630
12,867
2,270,400
320,874",
"7,936,410",
"26,953,100",
"495,275
302,027
1,324,680
(53,714)
4,945,503",
"7,013,771
106,749",
"7,120,520",
"11,074,247
2,255,369
124",
"13,329,740",
"3,917,145
199
2,556,432
6,486
3,479
19,099",
"6,502,840",
"26,953,100",
