2015,Column,2015
Sh’000,,Sh’000
"495,275",,"495,275"
"302,027",,"302,027"
"11,082,676",,"3,480,225"
"5,014,111",,"7,775,872"
"(53,492)",,-
,"9,418,317",
"16,840,597",,"12,053,399"
,"20,872,119
(406,756)",
"24,381,257",,"20,281,421"
"(206,493)",,"(88,539)"
,"20,465,363",
"24,174,764",,"20,192,882"
,"29,883,680",
"41,015,361",,"32,246,281"
,68%,
59%,,37%
