"94,852,653","(333,722)",-,-,-,-,"94,852,653","(333,722)"
"60,090,951","61,550",-,-,-,-,"60,090,951","61,550"
"(66,918,555)","(49,627)",-,-,-,-,"(66,918,555)","(49,627)"
"2,989,856",-,-,-,-,-,"2,989,856",-
"91,014,905","(321,799)",-,-,-,-,"91,014,905","(321,799)"
,"11,923",,-,,-,,"11,923"
