"12,701,356 – – – – 12,701,356
172,190,990 15,264,544 23,493,464 4,755,931 – 215,704,929
491,613 – – – – 491,613
850,337 – – – – 850,337
2,220,169 30,284 – – 8,009,188 10,259,641"
"188,454,465 15,294,828 23,493,464 4,755,931 8,009,188 240,007,876"
