2025,Column,Column
"Base
forecast",Low,High
4.82,4.33,5.30
131,118,144
"4,106","3,695","4,517"
"3,580","3,222","3,938"
659,593,724
8.50,7.65,9.35
148,133,163
"2,824","2,541","3,106"
