"Interest
income","Interest
expense","Net
fee and
commission
income",Recharges,"Trade
Contingents","Interest
income","Interest
expense","Net fee and
commission
income",Recharges,"Trade
Contingents"
KShs '000,KShs '000,KShs '000,KShs '000,KShs '000,KShs '000,KShs '000,KShs '000,KShs '000,KShs '000
"783,200","247,397","237,694","1,360,970","6,789,930","783,200","247,397","237,694","1,360,970","6,789,930"
"22,545","18,366","3,765","2,804,853","24,793,120","22,545","45,442","3,765","2,500,050","24,793,120"
"805,745","265,763","241,459","4,165,823","31,583,050","805,745","292,839","241,459","3,861,020","31,583,050"
