"Interest
income","Interest
expense","Net fee
and
commission
income",Recharges,"Trade
Contingents","Interest
income","Interest
expense","Net fee
and
commission
income",Recharges,"Trade
Contingents"
"KShs
million","KShs
million","KShs
million","KShs
million","KShs
million","KShs
million","KShs
million","KShs
million","KShs
million","KShs
million"
861,266,176,"1,564","4,316",861,266,176,"1,564","4,316"
85,31,(17),"2,158","26,129",85,50,(17),"2,012","26,129"
946,297,159,"3,722","30,445",946,316,159,"3,576","30,445"
