"38,879 17,018 74,782 171,615 302,294
36,926 16,997 74,767 – 128,690
79,159 20,577 133,217 22,121 255,074
77,441 20,342 130,651 – 228,434"
"362 110 553 43 1,068
300 57 1,034 545 1,936"
