Column,"latoT 000'
shSK","240,175,11","071,584,01","859,624,01","212,85","250,565","488,047","930,703,451","528,109,69","636,663,4","357,694,27","104,434,153"
,"ta tsoc 000'
dleh
desitroma shSK
stessA","240,175,11",–,–,–,–,"488,047","263,706,841",–,"636,663,4","357,694,27","776,287,732"
"eulav
riaf
ta
stessA","stessa eulav 000'
laicnanif riaf shSK
ta
latoT",–,"071,584,01","859,624,01","212,85","250,565",–,"776,996,5","528,109,69",–,–,"427,156,311"
,"hguorht evisneherpmoc emocni 000'
shSK
eulav
riaF
rehto",–,–,–,–,–,–,–,"528,109,69",–,–,"528,109,69"
,"gnidart-noN riaf ro ssol 000'
tiforp
ta
shSK
ylirotadnam
hguorht
eulav",–,"212,85",–,"212,85",–,–,"776,996,5",–,–,–,"988,757,5"
,"gnidarT 000'
shSK",–,"859,624,01","859,624,01",–,"250,565",–,–,–,–,–,"010,299,01"
