"803,852,16","135,160,02","309,310,2","434,570,22",–,")283,671(","475,722",")465,096,8(",")096,48(",")508,220,3(",")077,38(",–,–,"501,305,17"
"452,577,8",–,–,–,–,–,–,")465,096,8(",")096,48(",–,–,"274,089,31","032,48","207,460,41"
"096,445,04","135,160,02",")858,72(","376,330,02","714,8",–,–,–,–,")508,220,3(",")077,38(",")274,089,31(",")032,48(","305,514,34"
"280,037",–,-,-,")714,8(",–,–,–,–,–,–,–,–,"566,127"
")354,357(",–,"167,140,2","167,140,2",–,–,–,–,–,–,–,–,–,"803,882,1"
–,–,–,–,–,–,–,–,–,–,–,–,–,–
"550,000,2",–,–,–,–,")283,671(","475,722",–,–,–,–,–,–,"742,150,2"
"000,008,2",–,–,–,–,–,–,–,–,–,–,–,–,"000,008,2"
"086,161,7",–,–,–,–,–,–,–,–,–,–,–,–,"086,161,7"
