"– 12,701,356 – 12,701,356 12,701,356
– 43,387,977 169,961,313 213,349,290 213,349,290
– – 850,337 850,337 850,337
– 6,198,000 2,250,453 8,448,453 8,448,453"
"– 62,287,333 173,062,103 235,349,436 235,349,436"
