Column,Column,Right-of-use assets,Column,Column
Premises,"Equipment &
motor vehicles",Leased land,"Leased
premises",Total
KShs‘000,KShs‘000,KShs‘000,KShs‘000,KShs‘000
"4,782,977","2,632,151","277,578","572,384","8,265,090"
"97,301","79,481",-,"34,460","211,242"
"(11,843)","(11,786)",-,"(10,308)","(33,937)"
"4,868,435","2,699,846","277,578","596,536","8,442,395"
"2,655,642","2,113,534","48,729","251,151","5,069,056"
"147,758","173,754","2,927","111,522","435,961"
"(10,849)","(9,382)",-,"(3,123)","(23,354)"
"2,792,551","2,277,906","51,656","359,550","5,481,663"
"2,075,884","421,940","225,922","236,986","2,960,732"
