"– – – 13,341 13,341
7,047 – 7,047 – 7,047
597 – 597 – 597
– – – 5,324 5,324
– – – 124,495 124,495
9 102,838 102,847 – 102,847
– – – 680 680
– – – 16,085 16,085"
"7,653 102,838 110,491 159,925 270,416"
"– – – 12,701 12,701
– – – 213,349 213,349
492 – 492 – 492
– – – 1,024 1,024
– – – 8,449 8,449
– – – 529 529"
"492 – 492 236,052 236,544"
