"– – – – – – 2,640 1,883 4,523
– – – – 1,100 2,555 3,655
– – – – – – 1,100 2,107 3,207
– – – – – – 458 770 1,228
– – – – – – 1,100 1,505 2,605
– – – – – – 456 805 1,261
– – – – – – – – –
– – – – – – – – –"
"– – – – – – 6,854 9,625 16,479"
"132,616 46,362 9,472 19,318 63,734 11,179 6,854 9,625 299,160"
