Column,2023,Column,Column
"Group
KShs ‘000","Base
forecast",Low5,High6
,4.97,4.47,5.46
,147,132,162
,"3,368","3,031","3,705"
,"2,962","2,666","3,258"
,571,513,628
,10.60,9.54,11.66
,263,236,289
,51,46,56
