"2023
KShs ‘000"
"9,961,680"
"40,544,690"
"1,823,673"
"52,330,043"
"(1,112,111)"
–
–
"51,217,932"
"182,521"
–
–
"182,521"
"51,400,453"
"203,400,248"
"12,623,049"
"72,144,937"
"288,168,234"
"342,853,241"
