"245,000 1,032,594 5,487,563 20,262 111,801 6,897,220
– – 235,396 – 145,072 380,468
– – 82,015 – (82,015) –
– (817) (434,550) – – (435,367)
5,000 432,936 – – – 437,936"
"250,000 1,464,713 5,370,424 20,262 174,858 7,280,257"
"5,175 29,963 3,907,366 16,325 – 3,958,829
2,475 14,920 398,639 3,937 – 419,971
(6,900) (39,248) – – – (46,148)
– (797) (402,838) – – (403,635)"
"750 4,838 3,903,167 20,262 – 3,929,017"
"249,250 1,459,875 1,467,257 – 174,858 3,351,240"
