"– – – 20,621 20,621
1,939 – 1,939 – 1,939
810 – 810 – 810
– – – 7,734 7,734
– – – 128,690 128,690
– 96,564 96,564 – 96,564
– – – 547 547
– – – 33,118 33,118"
"2,749 96,564 99,313 190,710 290,023"
"– – – 8,028 8,028
– – – 228,434 228,434
603 – 603 – 603
– – – 1,577 1,577
– – – 11,122 11,122
– – – 715 715"
"603 – 603 249,876 250,479"
