-,-,-,-,-,-,"3,700","1,820","5,520"
-,-,-,-,-,-,"1,680","2,365","4,045"
-,-,-,-,-,-,"1,680","1,965","3,645"
-,-,-,-,-,-,"1,680","2,995","4,675"
-,-,-,-,-,-,"1,680","1,595","3,275"
-,-,-,-,-,-,"1,680","1,750","3,430"
-,-,-,-,-,-,-,-,-
-,-,-,-,-,-,"12,100","12,490","24,590"
"140,383","89,979","18,240","18,240","4,444","17,739","12,100","12,490","313,616"
