Directors’ duties,"A director receives information tailored to maximise their knowledge and understanding of the following
critical aspects:
• Key legal and regulatory provisions such as the Central Bank of Kenya Prudential Guidelines, Capital
Markets Authority Code on Corporate Governance and the Companies Act;
• Directors’ roles and responsibilities;
• Summary rules on disclosing insider information;
• Summary of the directors’ and officers’ liability insurance;
• Stakeholder engagement; and
• Conflicts of interests including all directorships and personal interests."
About the business,"The induction is designed to ensure a director receives essential information regarding the business in the
areas below:
• Various policies of the Company including Enterprise Risk Management Framework, Credit, Audit, Cyber
Security, Conflict of Interest etc;
• History of the Standard Chartered Group;
• A brief about the business;
• Company organisation chart;
• Directors’ induction and continuous education programme; and
• Key meetings to be attended."
Other areas,"A director also receives the following additional information necessary for their understanding of the
Company’s business, operations, and values:
• Company Code of Conduct;
• Annual Report and Accounts; and
• Delegated Authorities Manual."
