"13,183,330 13,183,330
1,350,250 1,350,250
11,052,866 11,001,064
375,067 375,067"
"25,961,513 25,909,711"
"6,704,350 6,732,914
1,300,812 1,300,812"
"8,005,162 8,033,726"
"17,956,351 17,875,985"
