Group and Company,Column,Column,Column,Column,Column
2024,,,2023,,
"Leasehold
land
KShs '000","Non-land
leases
KShs '000","Total
KShs '000","Leasehold
land
KShs '000","Non-land
leases
KShs '000","Total
KShs '000"
"222,995","236,644","459,639",,,
–,"78,254","78,254",,,
–,–,–,,,
(118),"(20,027)","(20,145)",,,
"(18,051)","(110,093)","(128,144)",,,
–,"13,126","13,126",,,
103,–,103,,,
"204,929","197,904","402,833",,,
