17,–,"965,720",Column
,–,"965,720","– 965,720"
,–,–,"21,211 21,211"
18,–,"400,494",
,–,"309,618","– 309,618"
,–,"90,876","– 90,876"
20,–,"104,731,162",
,–,"106,097,376","21,211"
18,–,"319,575",
,–,"228,842","– 228,842"
,–,"90,733","– 90,733"
,–,"319,575",–
