"2,827,582 11,441 47 3,379 2,842,449
52,555,844 3,117,482 2,972,851 81,705 58,727,882
1,551,013 327,966 36,962 162,843 2,078,784
6,269,724 – – 753,729 7,023,453"
"63,204,163 3,456,889 3,009,860 1,001,656 70,672,568"
"(6,817,111) (92,154) (911) (2,806) (6,912,982)"
