11,DEPOSITS AND BALANCES DUE,Column,Column
,FROM BANKING INSTITUTIONS,,
,Group and Company,,
,,2000,1999
,,KShs'OOO,KShs'OOO
,Duewithin 90 days,"717,102","936,000"
12,INVESTMENT IN GOVERNMENT SECURITIES,,
,Group and Company,,
,KenyaGovernment stocks- 2000,"9,775","9,775"
,Treasury billsdue within 90 days,"1,264,696","601,148"
,Treasury bonds due within 180 days,"100,000","100,000"
,Treasury bonds due after 180 days,"58,333",
,,"1,432,804","710,923"
