1,Richard Kemoli,Chairman
2,Peter J W Lewis-Jones,Managing
3,Martin L Oduor-Otieno,
4,Titus T Naikuni,
5,Michael A Turner,
6,Anne A W Amissabuor (Mrs),
7,Kung'u Gatabaki,
8,Mwaghazi Mwachofi,Alternate to Martin lOduor-Otieno
