Bank,Column,Column,Column,Group,Column,Column
,"31st Ma
202","r 31st Dec
3 2023","31st Mar
2024","31st Mar
2023","31st Dec
2023","31st Mar
2024"
,UnAudite,d Audited,UnAudited,UnAudited,Audited,UnAudited
,,,(Ksh’000),(Ksh’000) (Ksh’000),,(Ksh’000)
,,,"1,166,542","900,585 4,020,677
267,511 1,145,637
10,075 38,096
- -",,"1,161,213"
,,,"317,942
31,631",,,"317,942
34,349"
,,,-,,,-
,,,"1,516,115","1,178,170 5,204,410",,"1,513,504"
,,,"656,686","412,754 2,013,449
32,308 255,476
103,715 385,900",,"655,252"
,,,"89,738",,,"89,738"
,,,"91,118",,,"91,187"
,,,"837,542","548,777 2,654,825",,"836,177"
,,,"678,573","629,393 2,549,585",,"677,327"
,,,,"52,278 222,214
25,513 192,555
42,065 174,407
- -
154,813 653,930",,
,,,"59,091",,,"59,091"
,,,"45,866",,,"62,235"
,,,"48,127",,,"48,127"
,,,-,,,-
,,,"25,520",,,"217,128"
,,,"178,604","274,670 1,242,806",,"386,581"
,,,"857,177","904,063 3,792,391",,"1,063,908"
,,,,"101,749 309,299
357,902 1,625,812
7,437 38,684
16,554 65,047
33,941 156,085
46,987 213,093
249,446 1,081,833",,
,,,"109,086",,,"109,086"
,,,"384,787",,,"437,212"
,,,"4,510",,,"8,775"
,,,"15,735",,,"16,292"
,,,"38,591",,,"39,268"
,,,"22,370",,,"22,412"
,,,"232,843",,,"272,195"
,,,"807,922","814,016 3,489,852",,"905,240"
,,,"49,255","90,046 302,538",,"158,668"
,,,-,"- 31,946",,-
,,,"49,255","90,046 334,484",,"158,668"
,,,"(3,391)","(6,730) (29,687)
- 83,359",,"(8,325)"
,,,-,,,-
,,,"45,864
-",,,"150,343
-"
,,,"(20,114)",,,"(20,114)"
,,,-,,,-
,,,"-
6,034",,,"-
6,034"
,,,"(14,080)",,,"(14,080)"
,,,"31,784",,,"136,263"
,,,36.04,,,1.56
