NOTES TO THE,b),Provision for mortgage losses,Column,Column,Column
FINANCIAL,,and interest suspended,,,
STATEMENTS,,,,,
continued,,,,Specific,
,,,Interest,mortgage loss,
,,,suspended,provision,Total
,,,KShs'OOO,KShs'OOO,KShs'OO
,,At 1January 2000,"636,888","723,621","1,360,509"
,,Made during the year,"470,075","246,522","716,597"
,,At 31 December 2000,"1,106,963","970,143","2,077,106"
,c),Non performing loans and advances,,,
