Column,Column,31st Dec 2024,31st Dec 2025,31st Dec 2024,31st Dec 2025
II,STATEMENT OF COMPREHENSIVE INCOME,"Audited
(Ksh'000)",Audited,Audited,Audited
,,,(Ksh'000),(Ksh'000),(Ksh'000)
,,,,"4,765,730
1,583,102
57,775
-",
,,,"4,791,450",,"4,629,291"
,,,"2,826,672",,"2,826,672"
,,,"58,361",,"58,361"
,,,-,,-
,,,"7,676,483","6,406,607","7,514,324"
,,,,"2,937,070
447,643
359,359",
,,,"2,761,113",,"2,750,332"
,,,"70,306",,"70,306"
,,,"330,632",,"330,632"
,,,"3,162,051","3,744,072","3,151,269"
,,,"4,514,432","2,662,535","4,363,055"
,,,,"217,999
346,167
191,127
-
751,467",
,,,"249,973",,"249,973"
,,,"294,580",,"294,580"
,,,"106,890",,"106,890"
,,,-,,-
,,,"218,303",,"1,155,301"
,,,"869,746","1,506,760","1,806,743"
,,,"5,384,178","4,169,295","6,169,798"
,,,,"364,460
1,894,275
42,851
61,776
161,748
76,771
1,130,664",
,,,"408,283",,"408,283"
,,,"1,984,180",,"2,311,374"
,,,"14,558",,"31,759"
,,,"59,018",,"59,018"
,,,"144,776",,"153,000"
,,,"66,901",,"67,150"
,,,"1,498,283",,"1,655,160"
,,,"4,175,998","3,732,545","4,685,743"
,,,"1,208,180","436,750","1,484,054"
,,,(106),"23,243","125,431"
,,,"1,208,074","459,993","1,609,485"
,,,"(12,296)","(31,955)
96,647","(38,544)"
,,,"(184,162)",,"(148,650)"
,,,"1,011,616","524,685","1,422,292"
,,,,"-
687,796
-
-
(206,339)",
,,,-,,-
,,,"916,959
-",,"916,959
-"
,,,"-
(275,087)",,"-
(275,088)"
,,,"641,872","481,457","641,872"
,,,"1,653,488","1,006,143","2,064,163"
,,,93.50,0.90,0.75
