Exposure to credit risk (loans and advances),Column,Column,Column
2024,,,
Stage 1,Stage 2,Stage 3,
"12-month
ECL",Lifetime ECL,Lifetime ECL,Total
Shs’ 000,Shs’ 000,Shs’ 000,Shs’ 000
-,-,"1,571,423","1,571,423"
-,-,"9,976,276","9,976,276"
-,-,"416,776","416,776"
-,-,"11,964,475","11,964,475"
-,-,"(3,695,809)","(3,695,809)"
-,-,"8,268,666","8,268,666"
"27,612,434",-,-,"27,612,434"
-,"3,270,559",-,"3,270,559"
"27,612,434","3,270,559",-,"30,882,993"
"(136,208)","(154,436)",-,"(290,644)"
"27,476,226","3,116,123",-,"30,592,349"
"27,476,226","3,116,123","8,268,666","38,861,015"
