2022
Shs’000
"190,394"
"6,265"
"24,309"
"41,948"
"78,786"
-
"240,045"
-
-
-
"1,504,738"
"32,019"
"499,777"
"(1,606,550)"
"(1,892,306)"
"48,054"
"(708,096)"
"1,427,697"
"(15,714)"
"1,000"
"2,371"
-
"(125,263)"
"(47,977)"
"173,240"
