30.06.2021
UnAudited
(Ksh’000)
"1,654,058"
"316,848"
"10,483"
-
"1,981,389"
"766,584"
"103,399"
"191,554"
"1,061,537"
"919,852"
"70,718"
"62,838"
"48,938"
-
"142,629"
"325,123"
"1,244,975"
"58,281"
"547,197"
"6,383"
"78,745"
"79,135
114,569"
"678,617
1,562,927"
"(317,952)"
"(118)
(318,070)"
"(28,028)"
-
"(346,098)"
-
"(13,526)"
-
-
"4,058
(9,469)
(355,567)"
