2023
Shs’000
"334,484"
"(31,946)"
"30,423"
"77,652"
"78,434"
"213,106"
720
"(3,556)"
"4,029,629"
"88,253"
"(2,496,171)"
"(1,151,270)"
"(111,215)"
"(178,050)"
"190,588"
"(1,570)"
"(36,000)"
"(78,777)"
"1,000,233"
"1,954,967"
"(31,675)"
"1,923,292"
