Details,2015,2014
Liquidity,28.04%,30.76%
Core Capital (KShs '000'),"8,094,702","4,840,577"
Core Capital to Deposits,19.32%,13.33%
Single Obligor (KShs '000'),"2,023,676","1,210,144"
Cost Income Ratio,53.84%,49.18%
Return on Equity,11.27%,14.87%
Return on Assets,1.67%,1.60%
Weighted Average Cost of Funds,7.01%,7.32%
Net NPLs to Net Mortgage Asset,3.64%,6.02%
Additional Lending Capability (KShs '000'),"13,299,785","16,992,427"
Additional Deposit Taking (KShs '000'),"59,296,250","24,196,746"
