Column,Column,GROUP,COMPANY
III,DISCLOSURES,31.12.2010 31.12.201,1 31.12.2010 31.12.2011
,,Audited Audite,d Audited Audited
,,(Ksh’000) (Ksh’000,) (Ksh’000) (Ksh’000)
,,"1,467,815 1,579,57","6 1,467,815 1,579,576"
,,"283,632 234,43","3 283,632 234,433"
,,"1,184,183 1,345,14","3 1,184,183 1,345,143"
,,"439,916 386,18","7 439,916 386,187"
,,"744,267 958,95","6 744,267 958,956"
,,"744,267 958,95","6 744,267 958,956"
,,-,- - -
,,-,- - -
,,"459,860 606,40","3 459,860 606,403"
,,"459,860 606,40","3 459,860 606,403"
,,"1,033 1,03","3 1,033 1,033"
,,-,- - -
,,"1,033 1,03","3 1,033 1,033"
,,,"3,186,337 3,721,126"
,,,"500,000 700,000"
,,,"2,686,337 3,021,126"
,,,"3,186,337 2,189,975"
,,,"6,372,674 5,911,101"
,,,"13,077,391 17,368,931"
,,,19.98% 19.93%
,,,8.00% 8.00%
,,,11.98% 11.93%
,,,24.37% 21.42%
,,,8.00% 8.00%
,,,16.37% 13.42%
,,,48.73% 34.03%
,,,12.00% 12.00%
,,,36.73% 22.03%
,,,55.73% 29.10%
,,,20.00% 20.00%
,,,35.73% 9.10%
