"1,185,773","6,550,168","(779,648)","(3,518,701)","(579,404)","2,858,188"
"(554,127)","1,989,820","(2,550,363)","2,530,951","(169,558)","1,246,723"
-,149,-,-,"(24,642)","(24,493)"
"2,045",-,-,-,-,"2,045"
"633,691","8,540,137","(3,330,011)","(987,750)","(773,604)","4,082,463"
